seq,kind,stage,x_m,y_m,channel,outcome,theta_deg,virtual_time_s,travel_m
45,measure,survey,981.71,16.45,7,no_signal,,640.775,1828.88
46,measure,survey,981.71,16.45,8,no_signal,,646.775,1828.88
47,measure,survey,981.71,16.45,9,no_signal,,652.775,1828.88
48,measure,survey,981.71,16.45,10,no_signal,,658.775,1828.88
49,measure,survey,981.71,16.45,12,no_signal,,664.775,1828.88
50,measure,survey,981.71,16.45,13,no_signal,,670.775,1828.88
51,measure,survey,981.71,16.45,14,direction,68.92,676.775,1828.88
52,measure,survey,981.71,16.45,15,no_signal,,682.775,1828.88
53,measure,survey,981.71,16.45,16,no_signal,,688.775,1828.88
54,measure,survey,981.71,16.45,17,direction,335.57,694.775,1828.88
55,measure,survey,981.71,16.45,18,no_signal,,700.775,1828.88
56,measure,survey,981.71,16.45,19,no_signal,,706.775,1828.88
57,measure,survey,981.71,16.45,20,no_signal,,712.775,1828.88
58,measure,survey,629.39,746.61,1,no_signal,,880.919,2639.60
59,measure,survey,629.39,746.61,2,no_signal,,886.919,2639.60
60,measure,survey,629.39,746.61,3,direction,8.18,892.919,2639.60
61,measure,survey,629.39,746.61,5,no_signal,,898.919,2639.60
62,measure,survey,629.39,746.61,6,no_signal,,904.919,2639.60
63,measure,survey,629.39,746.61,7,no_signal,,910.919,2639.60
64,measure,survey,629.39,746.61,8,no_signal,,916.919,2639.60
65,measure,survey,629.39,746.61,9,no_signal,,922.919,2639.60
66,measure,survey,629.39,746.61,10,no_signal,,928.919,2639.60
67,measure,survey,629.39,746.61,12,no_signal,,934.919,2639.60
68,measure,survey,629.39,746.61,13,no_signal,,940.919,2639.60
69,measure,survey,629.39,746.61,14,direction,18.53,946.919,2639.60
70,measure,survey,629.39,746.61,15,no_signal,,952.919,2639.60
71,measure,survey,629.39,746.61,16,direction,147.69,958.919,2639.60
72,measure,survey,629.39,746.61,17,no_signal,,964.919,2639.60
73,measure,survey,629.39,746.61,18,no_signal,,970.919,2639.60
74,measure,survey,629.39,746.61,19,no_signal,,976.919,2639.60
75,measure,survey,629.39,746.61,20,no_signal,,982.919,2639.60
76,measure,survey,-150.73,971.08,1,no_signal,,1151.275,3451.37
77,measure,survey,-150.73,971.08,2,no_signal,,1157.275,3451.37
78,measure,survey,-150.73,971.08,5,no_signal,,1163.275,3451.37
79,measure,survey,-150.73,971.08,6,no_signal,,1169.275,3451.37
80,measure,survey,-150.73,971.08,7,no_signal,,1175.275,3451.37
81,measure,survey,-150.73,971.08,8,no_signal,,1181.275,3451.37
82,measure,survey,-150.73,971.08,9,no_signal,,1187.275,3451.37
83,measure,survey,-150.73,971.08,10,no_signal,,1193.275,3451.37
84,measure,survey,-150.73,971.08,12,no_signal,,1199.275,3451.37
85,measure,survey,-150.73,971.08,13,direction,184.77,1205.275,3451.37
86,measure,survey,-150.73,971.08,14,no_signal,,1211.275,3451.37
87,measure,survey,-150.73,971.08,15,no_signal,,1217.275,3451.37
88,measure,survey,-150.73,971.08,16,direction,120.78,1223.275,3451.37
89,measure,survey,-150.73,971.08,18,no_signal,,1229.275,3451.37
90,measure,survey,-150.73,971.08,19,no_signal,,1235.275,3451.37
91,measure,survey,-150.73,971.08,20,no_signal,,1241.275,3451.37
92,measure,survey,-842.31,518.07,1,no_signal,,1412.623,4278.11
93,measure,survey,-842.31,518.07,2,no_signal,,1418.623,4278.11
94,measure,survey,-842.31,518.07,5,no_signal,,1424.623,4278.11
95,measure,survey,-842.31,518.07,6,no_signal,,1430.623,4278.11
96,measure,survey,-842.31,518.07,7,no_signal,,1436.623,4278.11
97,measure,survey,-842.31,518.07,8,direction,230.92,1442.623,4278.11
98,measure,survey,-842.31,518.07,9,no_signal,,1448.623,4278.11
99,measure,survey,-842.31,518.07,10,no_signal,,1454.623,4278.11
100,measure,survey,-842.31,518.07,12,no_signal,,1460.623,4278.11
101,measure,survey,-842.31,518.07,13,direction,151.74,1466.623,4278.11
102,measure,survey,-842.31,518.07,15,no_signal,,1472.623,4278.11
103,measure,survey,-842.31,518.07,16,direction,66.18,1478.623,4278.11
104,measure,survey,-842.31,518.07,18,no_signal,,1484.623,4278.11
105,measure,survey,-842.31,518.07,19,direction,213.64,1490.623,4278.11
106,measure,survey,-842.31,518.07,20,no_signal,,1496.623,4278.11
107,measure,survey,-929.87,-295.39,1,no_signal,,1666.255,5096.28
108,measure,survey,-929.87,-295.39,2,no_signal,,1672.255,5096.28
109,measure,survey,-929.87,-295.39,5,no_signal,,1678.255,5096.28
110,measure,survey,-929.87,-295.39,6,no_signal,,1684.255,5096.28
111,measure,survey,-929.87,-295.39,7,direction,282.68,1690.255,5096.28
112,measure,survey,-929.87,-295.39,8,direction,175.96,1696.255,5096.28
113,measure,survey,-929.87,-295.39,9,direction,201.34,1702.255,5096.28
114,measure,survey,-929.87,-295.39,10,no_signal,,1708.255,5096.28
115,measure,survey,-929.87,-295.39,12,no_signal,,1714.255,5096.28
116,measure,survey,-929.87,-295.39,13,direction,115.26,1720.255,5096.28
117,measure,survey,-929.87,-295.39,15,no_signal,,1726.255,5096.28
118,measure,survey,-929.87,-295.39,18,no_signal,,1732.255,5096.28
119,measure,survey,-929.87,-295.39,19,direction,165.27,1738.255,5096.28
120,measure,survey,-929.87,-295.39,20,no_signal,,1744.255,5096.28
121,measure,survey,-344.90,-1192.58,1,no_signal,,1964.465,6167.32
122,measure,survey,-344.90,-1192.58,2,no_signal,,1970.465,6167.32
123,measure,survey,-344.90,-1192.58,5,no_signal,,1976.465,6167.32
124,measure,survey,-344.90,-1192.58,6,no_signal,,1982.465,6167.32
125,measure,survey,-344.90,-1192.58,7,direction,228.63,1988.465,6167.32
126,measure,survey,-344.90,-1192.58,8,no_signal,,1994.465,6167.32
127,measure,survey,-344.90,-1192.58,9,no_signal,,2000.465,6167.32
128,measure,survey,-344.90,-1192.58,10,no_signal,,2006.465,6167.32
129,measure,survey,-344.90,-1192.58,11,direction,329.93,2012.465,6167.32
130,measure,survey,-344.90,-1192.58,12,no_signal,,2018.465,6167.32
131,measure,survey,-344.90,-1192.58,15,no_signal,,2024.465,6167.32
132,measure,survey,-344.90,-1192.58,18,no_signal,,2030.465,6167.32
133,measure,survey,-344.90,-1192.58,20,no_signal,,2036.465,6167.32
134,clear,survey,-650.26,-1540.20,7,success,,2134.003,6630.01
135,clear,survey,101.01,-1452.85,11,success,,2290.268,7386.34
136,clear,survey,-148.40,-207.61,4,success,,2549.262,8656.31
137,measure,refine,-1313.44,-807.05,9,direction,140.92,2817.306,9966.53
138,clear,refine,-1614.83,-562.72,9,success,,2899.903,10354.52
139,clear,refine,-1472.72,-257.54,8,success,,2972.232,10691.16
140,clear,refine,-1744.97,-81.79,19,success,,3042.040,11015.20
141,clear,refine,-1476.16,861.05,13,success,,3243.122,11995.61
142,clear,refine,-437.48,1435.66,16,success,,3485.529,13182.65
143,clear,refine,1095.57,813.92,3,success,,3821.394,14836.97
144,clear,refine,1358.18,991.52,14,success,,3889.799,15153.99
145,clear,refine,1629.58,-277.18,17,no_target_in_range,,4152.280,16451.40
146,measure,refine,1629.58,-277.18,17,direction,352.84,4158.280,16451.40
147,clear,refine,1647.26,-279.09,17,success,,4166.839,16469.19
