seq,kind,stage,x_m,y_m,channel,outcome,theta_deg,virtual_time_s,travel_m
75,measure,survey-clear,-460.65,868.06,10,no_signal,,1234.751,3923.75
76,measure,survey-clear,-460.65,868.06,14,no_signal,,1240.751,3923.75
77,measure,survey-clear,-460.65,868.06,15,direction,233.99,1246.751,3923.75
78,measure,survey-clear,-460.65,868.06,16,no_signal,,1252.751,3923.75
79,measure,survey-clear,-460.65,868.06,19,no_signal,,1258.751,3923.75
80,measure,survey-clear,-460.65,868.06,20,no_signal,,1264.751,3923.75
81,clear,survey-clear,-1012.50,109.66,15,no_target_in_range,,1455.337,4861.68
82,measure,survey-clear,-965.58,213.43,5,no_signal,,1484.113,4975.56
83,measure,survey-clear,-965.58,213.43,6,direction,221.45,1490.113,4975.56
84,measure,survey-clear,-965.58,213.43,10,no_signal,,1496.113,4975.56
85,measure,survey-clear,-965.58,213.43,14,no_signal,,1502.113,4975.56
86,measure,survey-clear,-965.58,213.43,15,direction,257.43,1508.113,4975.56
87,measure,survey-clear,-965.58,213.43,16,no_signal,,1514.113,4975.56
88,measure,survey-clear,-965.58,213.43,19,no_signal,,1520.113,4975.56
89,measure,survey-clear,-965.58,213.43,20,no_signal,,1526.113,4975.56
90,clear,survey-clear,-986.88,118.42,15,success,,1550.585,5072.93
91,measure,survey-clear,-781.71,-583.81,5,no_signal,,1702.903,5804.52
92,measure,survey-clear,-781.71,-583.81,6,direction,170.17,1708.903,5804.52
93,measure,survey-clear,-781.71,-583.81,10,no_signal,,1714.903,5804.52
94,measure,survey-clear,-781.71,-583.81,13,direction,345.78,1720.903,5804.52
95,measure,survey-clear,-781.71,-583.81,14,no_signal,,1726.903,5804.52
96,measure,survey-clear,-781.71,-583.81,16,no_signal,,1732.903,5804.52
97,measure,survey-clear,-781.71,-583.81,19,no_signal,,1738.903,5804.52
98,measure,survey-clear,-781.71,-583.81,20,no_signal,,1744.903,5804.52
99,measure,survey-clear,64.97,-1239.75,4,no_signal,,1965.113,6875.56
100,measure,survey-clear,64.97,-1239.75,5,no_signal,,1971.113,6875.56
101,measure,survey-clear,64.97,-1239.75,8,no_signal,,1977.113,6875.56
102,measure,survey-clear,64.97,-1239.75,10,no_signal,,1983.113,6875.56
103,measure,survey-clear,64.97,-1239.75,14,no_signal,,1989.113,6875.56
104,measure,survey-clear,64.97,-1239.75,16,no_signal,,1995.113,6875.56
105,measure,survey-clear,64.97,-1239.75,18,direction,358.27,2001.113,6875.56
106,measure,survey-clear,64.97,-1239.75,19,no_signal,,2007.113,6875.56
107,measure,survey-clear,64.97,-1239.75,20,no_signal,,2013.113,6875.56
108,clear,survey-clear,857.24,-1263.92,18,success,,2176.640,7668.20
109,measure,refine,807.98,-1287.25,4,direction,3.73,2193.541,7722.71
110,measure,refine,1208.75,-1121.40,4,direction,274.10,2285.287,8156.44
111,clear,refine,1218.84,-1260.50,4,success,,2318.182,8295.91
112,measure,refine,976.93,-1233.16,8,direction,21.43,2372.872,8539.36
113,clear,refine,1363.30,-1081.83,8,success,,2460.862,8954.31
114,clear,refine,407.89,-888.48,13,success,,2660.817,9929.08
115,clear,refine,210.31,-680.47,1,success,,2723.195,10215.98
116,clear,refine,411.15,-66.28,17,success,,2857.434,10862.17
117,clear,refine,971.33,988.84,2,success,,3101.355,12056.78
118,measure,refine,801.98,1527.02,3,direction,169.22,3220.194,12620.97
119,clear,refine,413.07,1601.29,3,success,,3304.382,13016.91
120,clear,refine,-146.53,431.35,11,success,,3568.759,14313.79
121,clear,refine,-43.23,-87.95,12,success,,3679.653,14843.26
122,clear,refine,-1691.40,-426.80,6,success,,4021.180,16525.90
