seq,kind,stage,x_m,y_m,channel,outcome,theta_deg,virtual_time_s,travel_m
73,measure,survey-clear,-102.64,971.10,19,no_signal,,1204.304,3826.52
74,measure,survey-clear,-102.64,971.10,20,no_signal,,1210.304,3826.52
75,measure,survey-clear,-804.87,563.83,1,no_signal,,1378.660,4638.30
76,measure,survey-clear,-804.87,563.83,2,no_signal,,1384.660,4638.30
77,measure,survey-clear,-804.87,563.83,3,direction,218.48,1390.660,4638.30
78,measure,survey-clear,-804.87,563.83,4,no_signal,,1396.660,4638.30
79,measure,survey-clear,-804.87,563.83,5,direction,129.48,1402.660,4638.30
80,measure,survey-clear,-804.87,563.83,6,no_signal,,1408.660,4638.30
81,measure,survey-clear,-804.87,563.83,8,no_signal,,1414.660,4638.30
82,measure,survey-clear,-804.87,563.83,10,no_signal,,1420.660,4638.30
83,measure,survey-clear,-804.87,563.83,11,no_signal,,1426.660,4638.30
84,measure,survey-clear,-804.87,563.83,14,no_signal,,1432.660,4638.30
85,measure,survey-clear,-804.87,563.83,15,no_signal,,1438.660,4638.30
86,measure,survey-clear,-804.87,563.83,17,direction,192.60,1444.660,4638.30
87,measure,survey-clear,-804.87,563.83,18,no_signal,,1450.660,4638.30
88,measure,survey-clear,-804.87,563.83,19,direction,165.73,1456.660,4638.30
89,measure,survey-clear,-804.87,563.83,20,no_signal,,1462.660,4638.30
90,clear,survey-clear,-1281.04,186.25,3,no_target_in_range,,1587.202,5246.01
91,clear,survey-clear,-1247.72,462.18,17,no_target_in_range,,1645.788,5523.94
92,measure,survey-clear,-957.08,-248.77,1,no_signal,,1805.401,6292.01
93,measure,survey-clear,-957.08,-248.77,2,no_signal,,1811.401,6292.01
94,measure,survey-clear,-957.08,-248.77,4,no_signal,,1817.401,6292.01
95,measure,survey-clear,-957.08,-248.77,5,direction,101.60,1823.401,6292.01
96,measure,survey-clear,-957.08,-248.77,6,no_signal,,1829.401,6292.01
97,measure,survey-clear,-957.08,-248.77,8,no_signal,,1835.401,6292.01
98,measure,survey-clear,-957.08,-248.77,10,no_signal,,1841.401,6292.01
99,measure,survey-clear,-957.08,-248.77,11,no_signal,,1847.401,6292.01
100,measure,survey-clear,-957.08,-248.77,12,no_signal,,1853.401,6292.01
101,measure,survey-clear,-957.08,-248.77,14,no_signal,,1859.401,6292.01
102,measure,survey-clear,-957.08,-248.77,15,no_signal,,1865.401,6292.01
103,measure,survey-clear,-957.08,-248.77,17,direction,114.14,1871.401,6292.01
104,measure,survey-clear,-957.08,-248.77,18,no_signal,,1877.401,6292.01
105,measure,survey-clear,-957.08,-248.77,19,no_signal,,1883.401,6292.01
106,measure,survey-clear,-957.08,-248.77,20,no_signal,,1889.401,6292.01
107,measure,survey-clear,-430.94,-875.33,1,no_signal,,2059.034,7110.17
108,measure,survey-clear,-430.94,-875.33,2,direction,324.67,2065.034,7110.17
109,measure,survey-clear,-430.94,-875.33,4,direction,230.15,2071.034,7110.17
110,measure,survey-clear,-430.94,-875.33,6,no_signal,,2077.034,7110.17
111,measure,survey-clear,-430.94,-875.33,8,no_signal,,2083.034,7110.17
112,measure,survey-clear,-430.94,-875.33,10,no_signal,,2089.034,7110.17
113,measure,survey-clear,-430.94,-875.33,11,no_signal,,2095.034,7110.17
114,measure,survey-clear,-430.94,-875.33,12,direction,9.14,2101.034,7110.17
115,measure,survey-clear,-430.94,-875.33,14,no_signal,,2107.034,7110.17
116,measure,survey-clear,-430.94,-875.33,15,no_signal,,2113.034,7110.17
117,measure,survey-clear,-430.94,-875.33,18,no_signal,,2119.034,7110.17
118,measure,survey-clear,-430.94,-875.33,20,no_signal,,2125.034,7110.17
119,clear,survey-clear,79.52,-1237.94,2,success,,2255.264,7736.32
120,clear,survey-clear,298.76,-754.84,12,success,,2366.369,8266.84
121,measure,survey-clear,621.37,-1074.76,1,no_signal,,2463.237,8721.19
122,measure,survey-clear,621.37,-1074.76,4,no_signal,,2469.237,8721.19
123,measure,survey-clear,621.37,-1074.76,6,no_signal,,2475.237,8721.19
124,measure,survey-clear,621.37,-1074.76,8,no_signal,,2481.237,8721.19
125,measure,survey-clear,621.37,-1074.76,10,no_signal,,2487.237,8721.19
126,measure,survey-clear,621.37,-1074.76,11,no_signal,,2493.237,8721.19
127,measure,survey-clear,621.37,-1074.76,14,no_signal,,2499.237,8721.19
128,measure,survey-clear,621.37,-1074.76,15,no_signal,,2505.237,8721.19
129,measure,survey-clear,621.37,-1074.76,18,no_signal,,2511.237,8721.19
130,measure,survey-clear,621.37,-1074.76,20,no_signal,,2517.237,8721.19
131,clear,survey-clear,437.95,-519.50,16,success,,2639.190,9305.95
132,clear,survey-clear,419.01,-295.73,9,success,,2689.106,9530.53
133,clear,survey-clear,1271.07,304.45,13,success,,2902.550,10572.75
134,clear,survey-clear,-1216.86,1049.79,5,success,,3426.985,13169.92
135,measure,refine,-1380.72,1016.65,19,direction,253.53,3466.422,13337.11
136,clear,refine,-1465.19,731.68,19,success,,3530.867,13634.33
137,clear,refine,-1274.55,459.12,17,success,,3602.389,13966.94
138,clear,refine,-1281.04,186.25,3,no_target_in_range,,3659.979,14239.89
139,measure,refine,-1281.04,186.25,3,direction,41.77,3665.979,14239.89
140,clear,refine,-1269.58,196.14,3,success,,3674.006,14255.03
141,measure,refine,-1165.07,-1105.18,4,direction,334.81,3941.108,15560.54
142,clear,refine,-775.69,-1288.10,4,success,,4032.149,15990.74
